time,r_pns,mass_pns
1.63,22.0751661879828,1.96798550100551
1.64,22.0751661879828,1.96957880892782
1.65,21.5566675699808,1.97106496613712
1.66,21.5566675699808,1.97255810996719
1.67,21.5566675699808,1.97421897412494
1.68,21.050347379746,1.9756453740636
1.69,21.050347379746,1.97719173950383
1.7,21.050347379746,1.97871271190622
1.71,21.050347379746,1.98026548951395
1.72,21.050347379746,1.98189034162248
1.73,20.5559195719589,1.98331743900405
1.74,20.5559195719589,1.98484411041384
1.75,20.5559195719589,1.98636657763851
1.76,20.5559195719589,1.98796190178278
1.77,20.5559195719589,1.98941049684644
1.78,20.073104819895,1.99081028077662
1.79,20.073104819895,1.99231821646562
1.8,20.073104819895,1.99388249725427
1.81,20.073104819895,1.9953124605142
1.82,20.073104819895,1.99678089711504
1.83,20.073104819895,1.99834623326233
