# [M_PNS/R_PNS**2],frequency [Hz]
0.00205541049580959,933.702373335831
0.00206010056407299,940.004123777188
0.00206469008366748,947.348810627053
0.00216942923836733,953.457393709281
0.00217402647354343,959.413429280769
0.00217851655506249,966.442961786129
0.00228871399608315,972.19114282138
0.00229321457873083,977.803902963354
0.00229759145660737,983.291568837154
0.00243069891164241,1011.27741924428
0.00255299028989268,1015.88462442887
0.00255729876212622,1020.66346301157
0.0025615541704089,1025.35168097064
0.00256576494797259,1030.91374150376
0.00269464349975229,1035.31509874524
0.00269901777088375,1039.89861954364
0.00270334698369036,1044.21082249294
0.00286470769775953,1073.58057299838
0.00300792110163532,1077.3093275075
0.00301196098254562,1080.9627756978
0.00301585137118117,1084.60890685031
0.0030196037123575,1088.16079279615
0.0030232129092383,1091.6277292816
0.00317369874887414,1095.00129542215
0.00317732143115997,1098.80962535588
0.00318081345306751,1102.36001719195
0.00318421590086332,1105.61976382625
0.00318755522692663,1108.8504828753
0.00334583311144618,1112.10294607445
0.00334930902481154,1115.66169863866
0.00335277618916348,1119.01720829957
0.00335619361350135,1122.05482957754
0.00335961181297477,1125.76310112439
0.00336300588403861,1128.78778961699
0.0035299395195535,1131.65926783049
0.00353351321544082,1134.47823930098
0.00353707366927322,1137.34686073471
0.00354064263827496,1143.21256436452
0.00354418811723708,1144.62218529057
0.00354770618968423,1147.12954601306
0.00355120277105514,1149.7142380183
0.00372737871364941,1152.31633534154
0.00373102781847003,1150.5751924536
0.00373466253911488,1154.22682643593
0.00373826388003693,1153.01320041462
0.00374184154495387,1167.8092311184
0.00374539217165651,1168.72425804806
0.00374892463409268,1170.26177816835
0.00375243865382306,1172.12383414466
0.0037559333525016,1174.17020241315
0.00394211232451934,1173.16649161931
0.00394577642555274,1175.85606539167
0.00394941878431127,1178.30256478867
0.00395305100717328,1180.63267309146
0.0039566698443409,1182.983400367
0.00396027215038556,1185.19779640301
0.00396386218609181,1187.39949685724
0.00396744253829682,1191.47637463388
0.0039709980857104,1194.14203050202
0.00416768297493774,1196.35982712769
0.00417139287975843,1198.76927191741
0.00417508580015862,1201.04399184144
0.00417875907236791,1203.33593509329
0.00418241393071777,1205.58445393267
0.00418605390182191,1208.05918136256
0.00418968071652752,1210.64330606255
0.00419327920660878,1212.68134132322
0.00419686074810054,1214.92232553433
0.00420042681805775,1216.96662953803
0.00420397872258787,1219.17319810945
0.00441201368436751,1221.26385778662
0.00441572323495698,1223.34803898071
0.00441941629850449,1225.43200816342
0.00442309286450982,1227.48532409609
0.00442677791053539,1229.79999234679
0.00443044000821873,1231.90596525663
0.00443409190384258,1234.34733976082
0.00443773418210256,1236.65570060638
0.00444136069633689,1238.95403280044
0.00444497685773438,1241.23661528475
0.00444859130765547,1243.43020964927
0.00466861382575833,1245.75770200588
0.00467237403194014,1248.00195814225
0.00467612380652964,1250.00285462814
0.00467985647343094,1252.27139939276
0.00468357794823987,1254.2628204316
0.00468727722746313,1256.67191503275
0.00469096578981797,1258.68282055039
0.00469463458990409,1260.60647935032
0.00469828721546327,1262.65004951208
0.00470193068409416,1264.61089429649
0.00493433861295113,1266.62697217642
0.00493815211654158,1268.61349068031
0.00494196260998739,1271.10085919509
0.00494575364987484,1272.49030947223
0.00494952416311299,1274.53960501357
0.00495328475524219,1276.68281931977
0.00519805978582021,1278.49172621259
0.0052019891472216,1280.51355316204
0.0052058955439395,1282.53519073465
0.00520979329019574,1284.39235188214
0.00521367327232792,1286.50817941913
0.00521753742864463,1288.64867995444
0.00522137915168588,1290.36860965645
0.0052252087000941,1292.50233426515
0.0052290147000261,1294.55477718905
0.00523279508660903,1296.61340351239
0.00523656867131085,1298.41556094439
0.00524032597117417,1300.49271853484
0.00524405869433537,1302.29257789896
0.00524781182072294,1304.06013579069
0.00525154286853252,1305.87573496621
0.00551080668258174,1307.69904523099
0.00551472101021426,1309.02774644397
0.00551862912135686,1311.57144052362
0.00552253267615156,1313.46601148393
0.00552645877499294,1315.31393245088
0.00553038952928944,1317.05756398427
0.000238003011456021,136.983810520672
0.000257594722731092,164.921139527186
0.000266078791214468,165.577160178629
0.000273648184917545,165.039334123644
0.000292443204644722,197.342041661337
0.000326068097856767,215.782876247794
0.000347436878460351,223.454290355885
0.000369820056767241,234.34483226182
0.000393307790419561,241.693007786636
0.000418015711903919,253.521588022841
0.000464784644707733,276.324444452599
0.000493214928134075,293.52565931762
0.000523043826555922,312.577065044777
0.000554354816553086,332.987755068482
0.000587110423315072,360.839195315915
0.000650806845529268,368.624514116759
0.000688594997885834,405.739110910195
0.000728113477866687,430.469640414199
0.00076962993298664,460.434761147354
0.0008131858053117,500.401459463426
0.000858963242372119,524.346511049164
0.00100317125598804,572.915519668673
0.00105840304498652,605.648729798541
0.0011162241796709,633.661049888678
0.00117686947418048,658.198561039826
0.00124033051900399,677.70930777282
0.00130670932996567,707.770817185721
0.00137635801162214,730.571856401052
0.00144936327161346,750.116462219901
0.00145568852741962,769.529821676021
0.00170431406875029,942.842424772744
0.00179339868469796,958.592892109001
0.00188693266032889,975.766834153083
0.00189343220621945,989.061207697682
0.00199181712329129,1005.50917591049
0.00199829032238911,1021.72745911174
0.00210172321366754,1035.48497727113
0.00221035239118901,1051.04662725809
0.002216884684712,1064.34782783692
0.00259000290246156,1131.34881084001
0.00259637870415313,1143.88888729392
0.00272888558386988,1155.45040669679
0.00273523080949295,1167.14163323464
0.00287446108738057,1177.58109300691
0.00288079051995451,1188.54654316672
0.0030271019281801,1198.31322282516
0.00303343553970275,1208.5630420029
0.00303956771242144,1217.68692909228
0.00337348451938421,1260.72655868102
0.00354354162671386,1268.46600704299
0.00354963039770021,1275.67512653088
0.00355563045651618,1283.48732557859
0.00356155744004417,1290.74901637877
0.00374075871178438,1299.10463984509
0.00374686390307497,1305.36546662035
0.0037528991945719,1311.75631945685
0.00417201655118053,1348.97916448989
0.00438130147980629,1353.72526867472
0.00438771378598303,1357.17680713728
0.00439393332547346,1378.10268595044
0.0046139139568584,1373.47493971934
0.00462011520736765,1379.17402165757
0.00462607841125878,1384.85637125147
0.00485699076074097,1390.1660057393
0.00486282445610765,1394.84613965603
0.00486847443895205,1399.44724177209
0.00487391011510678,1404.05143755969
0.00511650740372835,1408.55108182143
0.00512198079989525,1413.02163021152
0.00512735279114398,1417.00739035647
0.00538224002861641,1421.12977465868
0.0053877362756803,1425.46309462823
0.00539317540949397,1429.36084353639
0.00539859323752619,1432.81796479599
0.00540399213587802,1435.9648271702
0.00540940946974649,1439.43333295787
0.00541478324270075,1442.02707711256
0.00596034030350338,1445.14938493139
0.00568957077076038,1447.54899584193
0.0056951915653976,1452.28888801141
0.00570081639572434,1455.8343836773
0.00570646658250062,1459.05835496787
0.00571211449541802,1462.24745675328
0.0057177315158372,1465.24226483473
0.00629381732622682,1468.97690039026
0.00629993826824459,1471.05924686243
0.00630597589201789,1472.36461701688
0.00631195787377241,1474.98611390192
0.00631792074155411,1477.61084650598
0.00632386466817046,1479.88505830629
0.00632976216238378,1481.79351520919
0.00633540092385372,1484.54187985068
0.00634123837300496,1488.25186596267
0.00634714732267448,1490.73804697993
0.00635298599361906,1492.92717682153
0.0063587984399669,1495.19992404224
0.00636457170688496,1498.37845291163
0.00637033125149647,1501.19621057822
0.00637606362989706,1503.40335050953
0.00669223090444062,1506.0170585583
0.00669836056059709,1508.19285754038
0.00670436668925787,1508.4884617513
0.00671030380193039,1510.928560828
0.00671627370717754,1513.45577254256
0.00672210401959163,1515.96710074895
0.00672792657229647,1518.40656297904
0.00673369765713001,1520.59890885521
0.00673939960867776,1524.24643130779
0.00674508378334278,1528.0904730838
0.00675085199746059,1530.30629530163
0.00675664490477443,1532.20102839007
0.00676237349966865,1533.44948396729
0.00676807619975078,1534.8637686632
0.00677372765591313,1536.50654679759
0.00677936922497123,1536.94757208571
0.00711504395234093,1537.97645440258
0.00712095170984345,1539.34201617551
0.00712683451996959,1540.69599378322
0.00713254050552353,1542.01336254942
0.00713836037599415,1546.35051569934
0.00714419149830974,1547.96062745342
0.00715000915638018,1549.19129860118
0.00715575823111439,1549.14059940447
0.00716151979156618,1550.25814978988
0.00716724250552406,1552.1114703794
0.0071729512255475,1553.4761486948
0.00717864354495787,1555.69014084307
0.00718432972530892,1557.61357311887
0.00718995872818605,1560.11081589276
0.00719557780725175,1563.0908707075
0.00720125834312568,1566.97010379862
0.00720683144712475,1571.75180887931
0.00721238739735984,1572.3264511249
0.00721794438648683,1573.46669472863
0.00722348834477289,1574.96053683021
0.00723453341780748,1577.51691556131
0.00724003021750428,1578.93164504484
0.00724551901655683,1580.06545433248
0.00725097694830872,1581.39492667514
0.00761639006159832,1582.56760563177
0.00762213305697485,1583.84354288433
0.00762785553836959,1584.90184587167
0.00763342161946168,1586.00518228069
0.00764469484881504,1588.68968365213
0.00765025106756937,1588.61742779801
0.00765578189930249,1590.42002877889
0.00766132955554291,1593.2060369247
0.0076668459100856,1594.44504926953
0.00767234948947518,1595.47713536774
0.00767785138275696,1596.2717492257
0.00768335577226037,1596.56871421928
0.00768883430776703,1596.8680288969
0.00769429232866581,1597.93584289798
0.00769973657153285,1597.95898762108
0.00770517174901575,1599.25075247885
0.000265565386295553,55.7549736260401
0.000255716696677145,84.4459163002992
0.000264640710057415,93.069630603971
0.000304759117830037,157.072145270421
0.000325368260280307,156.181574497595
0.000346892279530537,166.843329283677
0.000369183521301664,237.840490423313
0.000392748820757848,249.960450657837
0.000417503462012826,263.211942355599
0.000443323685300804,285.816010975189
0.000492420788918844,294.51232725776
0.00052230249346379,310.650322024256
0.000553491411064624,332.924873917189
0.00058625819666293,358.817747361976
0.000620457794411576,367.525519380872
0.000656363485740645,398.244163888285
0.000694001255737749,425.560736017299
0.000733571296008782,440.48869676138
0.000775043233681594,469.447166661208
0.000818609924684617,497.889423748491
0.000864343276206719,520.084508796826
0.000962462986988056,562.703129945146
0.00101522569111659,585.24400725661
0.00107041155856024,607.665020223689
0.00112839640750547,637.764845002211
0.00118909929631522,651.58010204291
0.00119506443754887,674.140159118186
0.00125862723483459,697.805256268257
0.00132524647505132,718.135332404383
0.00139517251165921,734.492682250163
0.00155771864708697,785.30073942335
0.00163902200838207,792.774357297827
0.00164476915169231,801.600107938384
0.00173020141858106,807.093227029935
0.00173587917878507,813.189990822396
0.00182568080455645,960.962342846172
0.00183130407260642,968.705986155818
0.00192568203606376,975.219501121376
0.00193121807293457,983.384727210764
0.00215071586921066,1024.05502514828
0.00226038320889521,1031.47049345251
0.00226563454784022,1038.97135840542
0.0023808826489412,1047.58098029487
0.00238616088367237,1055.19317928834
0.00239128021471718,1062.69499804829
0.00251252987706764,1071.06811929937
0.00251764495844818,1078.448880874
0.00252263159266373,1085.76467330842
0.00279917024709088,1122.50661857407
0.0028040631637277,1129.51610372335
0.00280887741873078,1137.20923267405
0.00295026096786479,1144.66426281673
0.00295523579456065,1151.91760480656
0.00296014006084021,1159.85510597924
0.003108987951692,1166.41633651439
0.00311405838595597,1173.18520175739
0.00346114352702605,1217.62772558359
0.00346607438173606,1223.10752974472
0.00347085251418521,1228.41883156307
0.00347546848264723,1233.50657485692
0.00364899355892442,1238.47084203949
0.00365351154307287,1243.29695967446
0.00365788794908303,1248.49900979271
0.0036621064943728,1252.97521742335
0.00384434450343449,1257.3724195418
0.00384854879295823,1261.6567500401
0.00385266545135368,1266.16123421479
0.00385671691585903,1271.01641927911
0.00404835013959808,1275.37228187944
0.0040525486753345,1279.53588766951
0.00405672753043356,1284.29403823282
0.00406088851600051,1288.66007681357
0.00406502800004013,1292.34491002876
0.00406916070794031,1296.1112525639
0.00427127476725146,1302.67384385062
0.00427562861745798,1306.09860582731
0.00427996501598675,1309.06429072805
0.00428428033221557,1312.23887293262
0.00428857414340971,1315.51334104344
0.0042928803845359,1315.68489769161
0.00429713594529009,1319.28722497522
0.00451045428221764,1322.26487062709
0.00451487587487327,1324.92115577334
0.00451927902684207,1331.51769041277
0.0045236498149951,1335.22732626098
0.00452798422283559,1338.63739790309
0.00453229167861195,1341.96279853009
0.0047571089574545,1345.47108377221
0.00476161998318974,1348.6610852046
0.00476609313414191,1352.10720249578
0.00477055727279888,1355.38801992255
0.00477499608503828,1358.53686230012
0.00477941669535293,1362.11030736378
0.00478381013079376,1364.97774217798
0.00478818234602379,1368.02699875617
0.00502555947917901,1371.08703048093
0.00503010941194222,1374.14143943777
0.00503464740294854,1377.21403862143
0.00503916295350829,1379.93950307291
0.00504365275478606,1382.96138609967
0.00504812022223349,1385.72500077002
0.0050525767212177,1388.39041142972
0.00530290842415395,1391.34539970316
0.00530756266582064,1394.38015357172
0.00531219351172413,1397.34851207023
0.00557533532768709,1400.06743148874
0.00532132232172715,1402.83415142913
0.00532585067829016,1405.53887462611
0.00558960847476359,1408.49647437618
0.00559433314059039,1411.04990078451
0.00559901093125703,1414.16201613273
0.00560369408349051,1416.75179263156
0.00560835102615192,1419.18318041441
0.00561300509070206,1421.64900646893
0.0056176467555007,1424.63355954193
0.00589576244200314,1427.06742157171
0.00590077993975408,1429.65538806865
0.00590562400152329,1430.73788223198
0.00591032761485166,1431.79191883664
0.00591506848940275,1436.59139960518
0.00591977425530648,1438.86873354332
0.00592447146480162,1441.37227200023
0.0059291714984431,1443.67391156572
0.00593387019454375,1446.79824049721
0.00593855430075588,1449.43836333427
0.00594322399807247,1450.882693369
0.00594789281779392,1453.51476134967
0.00595259278233805,1455.53140330662
0.00624702673552703,1457.70190798801
0.00625198982091641,1460.60141130096
0.00625689355197792,1462.10240907892
0.00626652460351393,1465.13718133198
0.00627128879106633,1466.85194898857
0.00627595221680398,1469.41835367779
0.00628072178567583,1474.21305758415
0.00628556419953674,1477.26334055561
0.00629030118676041,1478.04907330207
0.00660123296470408,1479.59422110145
0.00660607009492355,1481.12836106267
0.00630428413129621,1484.44988643549
0.00661577727033482,1486.80113492253
0.00662062318902658,1488.85375959544
0.00662545244784402,1490.84669113784
0.00663030088960564,1492.81120139691
0.00663526577563679,1494.40819461591
0.0066401165432112,1494.68791106754
0.0066449167505719,1494.91815451349
0.0066497004629978,1496.73413834738
0.00665446860498772,1498.15822756843
0.00665922909751608,1499.7742177997
0.00666396432466156,1501.38697068437
0.00666862328681671,1506.27265807286
0.00667328274788775,1509.47871911923
0.00667797382987702,1511.93481917739
0.00668270561770659,1513.04006631329
0.00668744264472171,1514.03797616403
0.000253439541944644,189.254062498958
0.000234252060246376,177.518362594719
0.000272409490229328,243.91347230947
0.000311871346469294,312.487850917146
0.000348073293057614,318.942625030168
0.000371136774293901,333.707085255097
0.000413779643355059,353.273569486938
0.000440399038690105,371.163799107114
0.000468088294808458,400.436982514496
0.000520425621778293,434.933284840075
0.000578314665731241,462.722308974674
0.000613046391790048,510.579208742463
0.000680057672366943,519.052465773634
0.000796470242797554,581.314092226457
0.000880747970966095,607.36224106508
0.000972869150200557,637.932207946526
0.00107360543910013,654.423607465419
0.001129571556873,695.669058171467
0.00124512492647157,733.933829468937
0.00130911285793002,785.040154297155
0.00144267112462565,766.775647512262
0.00151652267786861,792.311103866323
0.0015939904099038,814.777161668464
0.00167526312197491,831.596047045072
0.00176051998796822,984.883001533723
0.00185419043560845,1033.61100574826
0.00194829709556791,1052.55104323373
0.00204709043174658,1074.1370451669
0.00215080998821236,1095.14798468629
0.00215522831838008,1115.53446656397
0.00226429470847391,1136.11252877585
0.00237881901481881,1155.46477888105
0.00238347197010814,1173.83179409482
0.00250397282756524,1192.78253551139
0.00277353663214448,1261.84689346336
0.00291344605946369,1277.52665502752
0.0029185878235357,1293.19734590154
0.00306570217787233,1307.80630481835
0.00307100069517617,1321.98704542575
0.00322564799670759,1335.82357087897
0.0032311365547702,1349.48230626115
0.00339374536141353,1362.49351366068
0.00339940883715027,1375.18160227757
0.00376816539643392,1434.32378747719
0.00395752773529998,1445.14746864363
0.00396371029193959,1455.88592972788
0.00396984247296574,1465.9355061747
0.00416918306033117,1476.25869802379
0.0041755532205927,1486.34768035019
0.00438514923470996,1496.1167757968
0.00439171285226478,1507.09713201134
0.00461202355213406,1515.3542090522
0.00487139697286149,1556.6061388298
0.00487830012664457,1564.88961710866
0.00512271213319932,1572.38373822721
0.00512984776770651,1579.90412660984
0.00564884747402387,1587.0539895899
0.0051439515897645,1591.78214712623
0.00515088771822237,1599.58359518458
0.00540867254364593,1606.95685232945
0.00572390223894016,1648.42870584282
0.0063082516594791,1654.01560379441
0.00631629373850059,1658.25649802095
0.00602528812838941,1663.56400247594
0.00633212605707357,1672.84984933154
0.00634012826288633,1677.40661493685
0.00634799187752315,1681.64356901402
0.00668149602143105,1684.92353746006
0.00668953780578156,1688.13391187556
0.00669781149041162,1693.28112794435
0.00670600845211144,1696.83358141292
0.00671404579984097,1702.23371623304
0.0067222833135775,1712.10810044215
0.00673036285762206,1716.44645709115
0.00709275345174392,1718.84696851512
0.00710116408501481,1721.27005986962
0.00710934187751858,1724.85040683924
0.00711756503375468,1728.79996977106
0.00712582990043874,1730.17742704634
0.00713408838089931,1732.73339313243
0.0071422660767779,1737.36337444697
0.00715051794652594,1744.10706875832
0.00715875566364278,1750.89923778459
0.00755410458927167,1754.31820598627
0.00756262546927958,1757.0362576075
0.00757111950800583,1761.3089103413
0.0075795765788224,1761.94587888151
0.00758794525185055,1763.27944983336
0.00759627910513561,1760.68389306137
0.00760464605804475,1762.87663681784
0.00761313279326019,1771.96679294942
0.00762155336370644,1772.09014443389
0.00762994011003972,1773.24270667509
0.00806257852270198,1777.66857483744
0.00807128722390516,1777.14488298498
0.00807981051290741,1772.24768464022
0.00808840728566069,1772.60374439459
0.00809715788033213,1771.82365675078
0.0085689221974596,1776.70245662258
0.000242408215864914,42.8738593079604
0.000251844371903645,164.225264558454
0.000308650978112,62.2024106249231
0.000328714373085719,89.0534599410521
0.000349936286190373,124.334419328962
0.000372399243642893,130.118266236432
0.000395949696612491,189.10373312633
0.000446210064055062,266.965188425676
0.000473096770859204,269.479343321473
0.000525024571402866,271.028139545347
0.000555860263172387,316.958444579239
0.00062185973992424,368.958686188228
0.000688028363008279,471.056162232766
0.000725915267489478,474.180829434505
0.000765018919411754,488.372976525008
0.000844044728664399,498.432881582699
0.000888129491091197,522.596290872417
0.000934102505261425,558.105650469852
0.00102935692913927,596.305076733426
0.00108212222151553,628.589244981358
0.0011374961759847,662.706716981409
0.00119556345613825,618.644183122103
0.00125640939902212,645.461905705567
0.00132334230733316,691.189753429081
0.00139036542415862,711.125863061609
0.00146069697606722,729.567015445443
0.00146378454854142,744.902191353675
0.00153771673381946,757.063843452445
0.00161535293996628,768.029322576617
0.00161854151347618,775.488930728482
0.00170017289982853,782.912616056592
0.00178586909712967,929.242616645022
0.00197729528086519,974.981756763414
0.00198071285336653,986.017965367334
0.00198406319917894,995.258491094929
0.00208370889147833,1005.90527814828
0.00208715076412433,1015.41398918193
0.00219187407681652,1025.6657148139
0.00219541328329705,1034.72615094444
0.00219887615894479,1044.05358334624
0.00230915010974545,1053.7478432786
0.00243953827372329,1097.29918913316
0.0025616673185053,1105.2561407868
0.00256541022750705,1113.56569054555
0.00256909003076497,1121.42857898953
0.00269762750096303,1129.13573942975
0.00270145598836283,1136.53691260648
0.00270520945814304,1143.5893395611
0.00284044395839807,1151.04348007085
0.00284438250595574,1157.8601270545
0.00300242147974267,1190.07391761736
0.00300634068156943,1196.38924568055
0.00315642067399465,1202.37498740548
0.00316046434625767,1208.06043406063
0.00316449509670487,1213.90930539253
0.00316848334010575,1219.55436073365
0.00332655677083649,1224.7501855766
0.00333071374226365,1230.08438839594
0.00369339258643705,1266.32779596145
0.00369773754408006,1270.89547137212
0.00370204882200933,1275.65109977938
0.00370631892065972,1280.27632252907
0.00371055230679193,1284.65860837712
0.00389529084999671,1289.30948830372
0.00389972084833341,1293.79532863234
0.00390409858501157,1297.94115480936
0.00390844653641904,1302.01958884037
0.00391277987980455,1306.69101613033
0.00410745604702353,1310.81108123256
0.00411197712444598,1314.7092102385
0.00411646905898004,1320.99213707744
0.00412094602232988,1323.81495204303
0.00412537746941596,1327.15569769642
0.00412978509264468,1330.48038101132
0.00433513248958015,1333.84116119622
0.00433975528979811,1334.55147094641
0.0043443344695096,1337.90605411274
0.00434888180303426,1340.78574945766
0.00435340794457155,1343.33651349536
0.00435791519934643,1349.99742364605
0.00436240868028912,1353.76512723287
0.00457915641448362,1356.85038202757
0.00458381934371213,1360.21211194876
0.00458848167496159,1363.77700082804
0.00459311410420281,1367.16585326388
0.00459771040072775,1370.38549946277
0.00460227354592077,1373.56669574598
0.00460683594605749,1376.71759044811
0.00483556560081188,1380.01067386566
0.0048403012612064,1383.10791265983
0.00484501172285348,1386.09403795239
0.00484972579529392,1389.12008100873
0.00485442833815728,1392.47371110108
0.00509538897214344,1395.33940276607
0.00534843976276483,1398.13871768595
0.00535368268600476,1401.04226929027
0.00535858700652743,1402.40387712793
0.00536355818930912,1406.23630437723
0.00511955733249883,1408.97728498957
0.00512431227720592,1411.20813099517
0.00512905155165715,1413.9735557371
0.00513377598177953,1416.33938413402
0.00513848548665032,1418.74190942155
0.00514319341273912,1421.16910775298
0.00514790306945521,1423.63048252089
0.00515259007649558,1425.99332103577
0.005157265944321,1428.35914386811
0.00567624802332927,1430.69810667264
0.00568155741852355,1433.28478114051
0.00568668912949794,1434.53085910253
0.00569175225256073,1436.27557011522
0.00569679599924938,1438.52039819244
0.00570164799840278,1440.42113577721
0.00570662319962047,1444.42097666759
0.00571157146601808,1446.5558572939
0.00571654738592488,1448.69993996427
0.0057214989229167,1450.74942238131
0.00572643376925556,1453.05078612235
0.0057313458487049,1455.34626418314
0.00573633743101485,1457.68393982184
0.00574125358000914,1459.8460728816
0.00574612362442141,1462.00249796588
0.00603072233209592,1464.10428805723
0.00603580878511311,1466.10369760423
0.00604092716227425,1468.39556923546
0.0060460971150479,1470.07321021667
0.00605113113014999,1470.06840724138
0.00605613686782052,1472.03396912251
0.00606113064086167,1473.84756098303
0.00606611231702925,1475.61491063962
0.00607108368660243,1477.387824224
0.00608094099730533,1480.82800413736
0.00608580711521091,1484.60325282535
0.00609070665713287,1487.33227493142
0.00609567702877426,1489.1287849703
0.00610063020941527,1490.78500594659
0.00610556121571018,1492.05474672613
0.00611048042468042,1493.69681222979
0.00611538288881681,1495.00209134013
0.00641795301063891,1496.536682269
0.00642307651186551,1498.14918367137
0.00612988871122448,1499.25281109416
0.00643310506396534,1502.25094932732
0.00643815810438287,1504.04019268111
0.0064431967679929,1505.70809636392
0.00644822972350519,1507.38669569575
0.00645324541684232,1509.01980719643
0.0064583474895711,1510.67233227291
0.00646335564499723,1511.56303714552
0.00646834232909177,1512.62020542346
0.0064733586648783,1513.68390638584
0.00647829188664479,1515.85120082394
0.00648321008712323,1517.49751260639
0.00648811292345131,1519.11037444999
0.0064930045981486,1520.71328355563
0.00649788063955727,1522.29797710149
0.00650273307470095,1523.98855471165
0.00650756568034355,1526.64353779551
0.000709081383013274,53.3905597878678
0.000234992431639369,66.5927835005869
0.000250154628606213,95.7061702796248
0.000278149806763668,143.983387212428
0.000298104184696353,150.37527742394
0.000319062431313045,210.332450854192
0.000340989724815106,232.570120531068
0.000364031816273097,242.191763495106
0.000388190914695169,248.915263164316
0.000413448133166785,258.584526446661
0.000460582985091073,285.301195866702
0.000489651785263851,307.270717530172
0.000520263669002893,311.610297885813
0.000586007941712976,362.690353157846
0.000621004705634798,370.391345642893
0.000657567079249957,390.268499155608
0.000695841474540216,410.413846282397
0.00073605234583131,437.928162316696
0.000778221938953335,464.281648068396
0.000822487709039256,484.840638045594
0.000868982606816508,501.93186073662
0.000917778212966997,528.880627424191
0.00108609058130142,602.25018713965
0.00114513055551597,615.192405199751
0.00120695901115318,632.632976930933
0.00127174496736293,648.719960926594
0.00127810560522557,665.363875644295
0.00134626160204016,684.792870190639
0.00141782442420045,695.152596918448
0.00142421127522435,708.270839683924
0.00149924211482753,716.840428510024
0.00175616207211901,751.313635485503
0.00184545408057626,754.808288397246
0.0018493702086737,757.305209772702
0.00194266068231061,759.599141139063
0.00194621979437417,887.922512029412
0.00204406282744031,892.19115327313
0.0020476613041283,898.353326186808
0.00215060911404331,903.988110163067
0.00215445018750383,909.035788068103
0.00227923184081014,935.95298663377
0.00239394274404239,942.479152302698
0.00239815207385794,950.13748326433
0.00240226912411565,957.524392227889
0.0025230894177217,966.74420949624
0.00252739684669881,975.321440527456
0.00253164231432453,985.134591361781
0.00265894460467032,994.045784506846
0.00295718014588041,1056.99931693731
0.00296196509551623,1065.1720982157
0.00296672325780195,1074.32568528825
0.0031157230955064,1081.71290740248
0.00312068811597154,1089.166311645
0.00312564385201295,1097.82733593552
0.00313059653523645,1105.38997831462
0.00328777636086657,1112.46237609767
0.00329294602516314,1121.37570174942
0.00329806758552949,1127.99225756223
0.00330315866559865,1134.68562143528
0.00346895386819551,1144.75099240219
0.00347433350784617,1151.16457497175
0.00347964441304662,1157.36501525962
0.00348492623712636,1169.56616161157
0.00365974309968759,1176.8122819876
0.00366527230420741,1180.84356336528
0.00367080797880713,1186.1767251978
0.00367633038608447,1183.75420520448
0.00386066615865735,1188.39853993551
0.00386639855362425,1212.51517856588
0.00387211534997215,1208.00930699384
0.00387780782830113,1214.80584590869
0.00388348256426869,1221.70271179263
0.00407816422529769,1234.51797056162
0.00408415734167761,1245.16516557734
0.00409008372999011,1253.95745464681
0.00429509957131531,1263.79656403755
0.00430129264315439,1272.83416153634
0.00430746551742255,1280.59946717588
0.00431362188039074,1287.83247590388
0.00452975487041085,1297.23125800965
0.00453624108828437,1305.96471785766
0.00454270234665751,1315.03936537757
0.00454912597321864,1323.76525748933
0.00477697432084612,1332.92032777869
0.00478374085637258,1341.34736726124
0.00479049682069338,1351.33870726898
0.00479720601599527,1361.0299368829
0.00503745915354633,1369.32250213992
0.00504452905044153,1378.78741488215
0.00505158439157362,1388.33366274117
0.00530456821175274,1397.92912171609
0.00531196873893182,1407.5874963537
0.00531934394413713,1417.13240823515
0.00558568504104428,1427.31309751352
0.00559341107916715,1437.00506558071
0.00560106870632471,1449.03752057874
0.00588146446327613,1458.92879278932
0.00588954032888544,1470.92172837887
0.00618435560348901,1480.33522793028
0.00619280805217627,1494.30020657356
0.00650286167580244,1507.48064114837
0.00651171232933204,1522.05553187124
0.00683776885844557,1537.67714314092
0.00718010807417959,1563.84027297876
0.000278982711690308,114.507108952477
0.000343340987430012,91.921995922552
0.000383851838000131,132.408497263396
0.000409703119238144,182.558020348964
0.000437136949487566,189.68084927968
0.000487371697514842,203.520548944708
0.000518711685015716,311.476018492419
0.000551477263776911,337.233474438307
0.000613211131319049,365.043518302496
0.000650740567950121,391.181589209414
0.000898355358425859,520.770511314892
0.000995368651654746,559.299577724319
0.00105191705635043,598.456899005154
0.00111126803334559,636.24247787499
0.00123010724240273,675.369188406202
0.0012987819565541,704.369494145241
0.00137097440532558,738.977720116288
0.00144669819361125,764.617247303587
0.00152590072189059,783.434878799657
0.00198381031753329,1005.14581739615
0.002089097181424,1030.44520871078
0.0021993868813739,1055.43803096122
0.00231490346395945,1079.84673690266
0.00243568436618739,1099.70988971918
0.00256183111322,1119.62422642352
0.00269360105429597,1139.31247999155
0.00283120443824204,1157.04222788709
0.00297500492875737,1173.29226990439
0.00346078582635207,1243.43108920509
0.0034668907517765,1256.33968449639
0.00364182264972499,1269.39040866205
0.00364836901296694,1281.21116211208
0.00383253068107026,1292.95732562326
0.00383944690446446,1305.0848313578
0.00384624966247147,1315.88868479364
0.00404029423188096,1327.13872949144
0.00449553757922139,1381.39836879829
0.00472185410835904,1407.32623231218
0.00472967407827263,1404.88613591095
0.00473743878536499,1412.73445376215
0.00497588174631318,1418.67576013277
0.0049840312856677,1430.32571076652
0.00499213881647201,1438.04599439774
0.00524335269906333,1446.06474778114
